주문시간,주문ID,매장코드,상호지점명,태블릿 번호,주문키,주문 유형,장바구니,주문 장바구니 전체 금액,마지막 포스 응답 시간,에러메시지,ip,최종 포스 연동 여부,밴사,포스 응답 소요 시간
2026-05-07 23:11:50,ORDER-056569,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-022951,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-07 23:11:50,,IP-020538,성공,,0
2026-05-08 00:25:06,ORDER-949026,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-060143,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)], [우동(매운맛) (A0023) (1개) (9000원)]",32000,2026-05-08 00:25:07,,IP-020538,성공,,1
2026-05-08 01:42:43,ORDER-623504,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-804098,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)], [탕수육 (A0030) (1개) (17000원)]",34000,2026-05-08 01:42:44,,IP-020538,성공,,1
2026-05-08 02:04:52,ORDER-227287,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-431912,후결제,"[고기만두 (A0035) (1개) (8000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)], [참이슬후레쉬 (00228) (2개) (5000원)]",28000,2026-05-08 02:04:53,,IP-020538,성공,,1
2026-05-08 02:12:15,ORDER-839637,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-479387,후결제,"[새로 (00256) (1개) (5000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",16000,2026-05-08 02:12:15,,IP-020538,성공,,0
2026-05-08 02:22:19,ORDER-316612,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-657323,후결제,"[칠성사이다 캔 355ml (00235) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [깡강정 (A0032) (1개) (16000원)], [우동(중간맛) (A0018) (1개) (9000원)]",32000,2026-05-08 02:22:19,,IP-020538,성공,,0
2026-05-08 02:31:14,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-624609,후결제,"[김치만두 (A0036) (1개) (8000원)], [어묵탕(중간맛) (A0021) (1개) (22000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)], [새로 (00256) (1개) (5000원)]",45000,2026-05-08 02:31:14,,IP-020538,성공,,0
2026-05-08 02:31:47,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-167135,후결제,"[칠성사이다 캔 355ml (00235) (1개) (2000원)], [펩시 캔 355ml (00234) (1개) (2000원)]",4000,2026-05-08 02:31:47,,IP-020538,성공,,0
2026-05-08 02:36:32,ORDER-227287,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-978210,후결제,[튀김만두 (A0037) (1개) (8500원)],8500,2026-05-08 02:36:32,,IP-020538,성공,,0
2026-05-08 02:39:19,ORDER-679086,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-509215,후결제,[우동(중간맛) (A0018) (3개) (9000원)],27000,2026-05-08 02:39:20,,IP-020538,성공,,1
2026-05-08 02:40:58,ORDER-623504,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-964631,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 02:40:58,,IP-020538,성공,,0
2026-05-08 02:42:59,ORDER-679086,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-079360,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 02:42:59,,IP-020538,성공,,0
2026-05-08 02:45:04,ORDER-149440,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-769058,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [진로골드 (00340) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [우동(매운맛) (A0023) (1개) (9000원)]",35000,2026-05-08 02:45:04,,IP-020538,성공,,0
2026-05-08 02:48:20,ORDER-839637,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-327658,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-08 02:48:20,,IP-020538,성공,,0
2026-05-08 03:02:05,ORDER-839637,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-758978,후결제,[맥반석 계란(3개) (00255) (1개) (2000원)],2000,2026-05-08 03:02:06,,IP-020538,성공,,1
2026-05-08 03:22:38,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-186868,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [새로 (00256) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)], [펩시 캔 355ml (00234) (1개) (2000원)]",17000,2026-05-08 03:22:38,,IP-020538,성공,,0
2026-05-08 03:23:37,ORDER-839637,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-293178,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-08 03:23:37,,IP-020538,성공,,0
2026-05-08 03:55:11,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-252514,후결제,[탕수육 (A0030) (1개) (17000원)],17000,2026-05-08 03:55:11,,IP-020538,성공,,0
2026-05-08 04:15:13,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-954863,후결제,"[처음처럼 (00230) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [새로 (00256) (1개) (5000원)]",15000,2026-05-08 04:15:13,,IP-020538,성공,,0
2026-05-08 04:23:07,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-260763,후결제,[물 (00396) (1개) (0원)],0,2026-05-08 04:23:07,,IP-020538,성공,,0
2026-05-08 04:40:53,ORDER-370984,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-186956,후결제,[펩시 캔 355ml (00234) (1개) (2000원)],2000,2026-05-08 04:40:54,,IP-020538,성공,,1
2026-05-08 18:26:52,ORDER-272466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-894355,후결제,"[생맥주 500cc (00417) (3개) (4500원)], [깡새우 (A0033) (1개) (6500원)], [우동곱빼기(순한맛) (A0040) (1개) (10000원)], [우동(중간맛) (A0018) (2개) (9000원)]",48000,2026-05-08 18:26:52,,IP-020538,성공,,0
2026-05-08 18:52:26,ORDER-909267,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-985604,후결제,"[탕수육 (A0030) (1개) (17000원)], [우동(매운맛) (A0023) (1개) (9000원)], [우동(중간맛) (A0018) (1개) (9000원)]",35000,2026-05-08 00:52:26,,IP-020538,성공,,0
2026-05-08 18:57:51,ORDER-909267,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-836192,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 18:57:51,,IP-020538,성공,,0
2026-05-08 19:08:12,ORDER-530926,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-674776,후결제,"[테라 (00237) (1개) (5000원)], [새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동곱빼기(순한맛) (A0040) (1개) (10000원)]",37000,2026-05-08 19:08:12,,IP-020538,성공,,0
2026-05-08 19:42:11,ORDER-530926,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-724941,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-08 19:42:12,,IP-020538,성공,,1
2026-05-08 20:45:59,ORDER-123216,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-194947,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",15000,2026-05-08 20:45:59,,IP-020538,성공,,0
2026-05-08 22:23:07,ORDER-578438,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-652307,후결제,[진로이즈백 (00231) (1개) (5000원)],5000,2026-05-08 22:23:07,,IP-020538,성공,,0
2026-05-08 22:24:24,ORDER-578438,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-379709,후결제,"[어묵우동(중간맛) (A0019) (1개) (10000원)], [깡탕세트 (A0031) (1개) (19000원)]",29000,2026-05-08 22:24:24,,IP-020538,성공,,0
2026-05-08 22:28:18,ORDER-286863,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-874524,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",35000,2026-05-08 22:28:19,,IP-020538,성공,,1
2026-05-08 22:32:28,ORDER-876607,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-971106,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡토마토 (A0034) (1개) (6500원)], [어묵우동(순한맛) (A0014) (1개) (10000원)], [우동(중간맛) (A0018) (1개) (9000원)]",30500,2026-05-08 22:32:28,,IP-020538,성공,,0
2026-05-08 22:43:53,ORDER-286863,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-379164,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 22:43:54,,IP-020538,성공,,1
2026-05-08 22:51:41,ORDER-792917,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-980168,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (2개) (9000원)]",23000,2026-05-08 22:51:41,,IP-020538,성공,,0
2026-05-08 22:59:03,ORDER-398276,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-468900,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",17000,2026-05-08 22:59:03,,IP-020538,성공,,0
2026-05-08 23:13:31,ORDER-876607,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-904475,후결제,[우동(매운맛) (A0023) (1개) (9000원)],9000,2026-05-08 23:13:31,,IP-020538,성공,,0
2026-05-08 23:20:35,ORDER-792917,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-278356,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 23:20:35,,IP-020538,성공,,0
2026-05-08 23:23:27,ORDER-249074,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-945416,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(매운맛) (A0023) (1개) (9000원)]",14000,2026-05-08 23:23:27,,IP-020538,성공,,0
2026-05-08 23:24:35,ORDER-286863,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-637250,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 23:24:35,,IP-020538,성공,,0
2026-05-08 23:25:45,ORDER-398276,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-088914,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 23:25:46,,IP-020538,성공,,1
2026-05-08 23:26:34,ORDER-876607,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-598300,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 23:26:34,,IP-020538,성공,,0
2026-05-08 23:38:38,ORDER-398276,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-787961,후결제,[칠성사이다 캔 355ml (00235) (1개) (2000원)],2000,2026-05-08 23:38:38,,IP-020538,성공,,0
2026-05-08 23:55:46,ORDER-398276,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-764343,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-08 23:55:47,,IP-020538,성공,,1
2026-05-09 00:42:00,ORDER-398276,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-631643,후결제,"[파인샤베트 (A0039) (1개) (8500원)], [참이슬후레쉬 (00228) (1개) (5000원)]",13500,2026-05-09 00:42:01,,IP-020538,성공,,1
2026-05-09 00:43:24,ORDER-483848,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-010876,후결제,"[탕수육 (A0030) (1개) (17000원)], [생맥주 500cc (00417) (2개) (4500원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)]",41000,2026-05-09 00:43:24,,IP-020538,성공,,0
2026-05-09 01:10:21,ORDER-483848,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-410531,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 01:10:22,,IP-020538,성공,,1
2026-05-09 01:13:15,ORDER-210887,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-244816,후결제,"[탕수육 (A0030) (1개) (17000원)], [어묵우동(중간맛) (A0019) (2개) (10000원)]",37000,2026-05-09 01:13:15,,IP-020538,성공,,0
2026-05-09 01:35:28,ORDER-398276,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-858255,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [깡토마토 (A0034) (1개) (6500원)], [참이슬후레쉬 (00228) (1개) (5000원)]",13500,2026-05-09 01:35:28,,IP-020538,성공,,0
2026-05-09 01:43:01,ORDER-628757,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-847940,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(순한맛) (A0014) (1개) (10000원)]",15000,2026-05-09 01:43:02,,IP-020538,성공,,1
2026-05-09 01:45:40,ORDER-659382,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-177134,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (1개) (9000원)], [어묵우동(순한맛) (A0014) (1개) (10000원)]",41000,2026-05-09 01:45:40,,IP-020538,성공,,0
2026-05-09 01:55:00,ORDER-396749,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-325392,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)]",22000,2026-05-09 01:55:00,,IP-020538,성공,,0
2026-05-09 02:00:48,ORDER-534350,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-977816,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)]",27000,2026-05-09 02:00:49,,IP-020538,성공,,1
2026-05-09 02:47:13,ORDER-534350,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-338682,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 02:47:14,,IP-020538,성공,,1
2026-05-09 02:47:54,ORDER-897907,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-091633,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)]",24000,2026-05-09 02:47:54,,IP-020538,성공,,0
2026-05-09 03:17:31,ORDER-918942,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-094827,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)], [깡풍강정 (A0062) (1개) (16000원)]",23000,2026-05-09 03:17:31,,IP-020538,성공,,0
2026-05-09 03:18:42,ORDER-521805,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-114443,후결제,"[어묵우동곱빼기(매운맛) (A0051) (1개) (11000원)], [테라 (00237) (1개) (5000원)], [펩시 캔 355ml (00234) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)]",42000,2026-05-09 03:18:42,,IP-020538,성공,,0
2026-05-09 03:22:20,ORDER-135503,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-420053,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)], [탕수육 (A0030) (1개) (17000원)]",38000,2026-05-09 03:22:20,,IP-020538,성공,,0
2026-05-09 03:32:49,ORDER-521805,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-577209,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵추가1꼬치 (A0029) (3개) (2000원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",21000,2026-05-09 03:32:50,,IP-020538,성공,,1
2026-05-09 03:55:28,ORDER-521805,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-951527,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 03:55:29,,IP-020538,성공,,1
2026-05-09 03:58:04,ORDER-557925,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-640161,후결제,"[깡강정 (A0032) (1개) (16000원)], [생맥주 500cc (00417) (2개) (4500원)]",25000,2026-05-09 03:58:04,,IP-020538,성공,,0
2026-05-09 04:06:19,ORDER-557925,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-286516,후결제,[진로이즈백 (00231) (2개) (5000원)],10000,2026-05-09 04:06:19,,IP-020538,성공,,0
2026-05-09 04:42:27,ORDER-149351,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-482506,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)]",27000,2026-05-09 04:42:27,,IP-020538,성공,,0
2026-05-09 20:55:26,ORDER-460216,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-044620,후결제,"[우동(중간맛) (A0018) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",31000,2026-05-09 20:55:26,,IP-020538,성공,,0
2026-05-09 21:00:46,ORDER-955250,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-890307,후결제,"[고기만두 (A0035) (1개) (8000원)], [테라 (00237) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)], [파인샤베트 (A0039) (1개) (8500원)], [깡토마토 (A0034) (1개) (6500원)], [튀김마라만두 (A0038) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (1개) (9000원)]",68000,2026-05-09 21:00:47,,IP-020538,성공,,1
2026-05-09 21:07:35,ORDER-955250,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-365879,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-05-09 21:07:35,,IP-020538,성공,,0
2026-05-09 21:27:20,ORDER-460216,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-282331,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 21:27:20,,IP-020538,성공,,0
2026-05-09 21:45:22,ORDER-226999,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-624809,후결제,"[김치만두 (A0036) (1개) (8000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",22000,2026-05-09 21:45:22,,IP-020538,성공,,0
2026-05-09 21:48:24,ORDER-381277,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-540954,후결제,"[깡풍강정 (A0062) (1개) (16000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",21000,2026-05-09 21:48:25,,IP-020538,성공,,1
2026-05-09 21:59:04,ORDER-146326,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-849226,후결제,"[어묵우동곱빼기(순한맛) (A0041) (1개) (11000원)], [깡새우 (A0033) (1개) (6500원)], [처음처럼 (00230) (1개) (5000원)]",22500,2026-05-09 21:59:04,,IP-020538,성공,,0
2026-05-09 22:02:51,ORDER-635441,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-021073,후결제,"[어묵우동(순한맛) (A0014) (1개) (10000원)], [우동(순한맛) (A0013) (1개) (9000원)]",19000,2026-05-09 22:02:51,,IP-020538,성공,,0
2026-05-09 22:06:14,ORDER-546431,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-066758,후결제,"[어묵우동(매운맛) (A0024) (1개) (10000원)], [고기만두 (A0035) (1개) (8000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",23000,2026-05-09 22:06:15,,IP-020538,성공,,1
2026-05-09 22:08:36,ORDER-735223,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-856828,후결제,[우동(매운맛) (A0023) (1개) (9000원)],9000,2026-05-09 22:08:36,,IP-020538,성공,,0
2026-05-09 22:13:30,ORDER-146326,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-362109,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-05-09 22:13:30,,IP-020538,성공,,0
2026-05-09 22:14:09,ORDER-735223,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-314531,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 22:14:10,,IP-020538,성공,,1
2026-05-09 22:16:21,ORDER-335260,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-733192,후결제,"[켈리 (00238) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [우동(중간맛) (A0018) (3개) (9000원)]",56000,2026-05-09 22:16:21,,IP-020538,성공,,0
2026-05-09 22:21:33,ORDER-951877,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-180862,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)]",22000,2026-05-09 22:21:34,,IP-020538,성공,,1
2026-05-09 22:28:19,ORDER-358066,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-420591,후결제,"[청하 (00233) (1개) (6000원)], [우동(중간맛) (A0018) (1개) (9000원)], [우동(매운맛) (A0023) (1개) (9000원)]",24000,2026-05-09 22:28:20,,IP-020538,성공,,1
2026-05-09 22:28:25,ORDER-955250,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-648879,후결제,"[테라 (00237) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)]",10000,2026-05-09 22:28:25,,IP-020538,성공,,0
2026-05-09 22:33:06,ORDER-733049,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-177389,후결제,"[김치만두 (A0036) (1개) (8000원)], [어묵우동(매운맛) (A0024) (1개) (10000원)], [어묵우동(중간맛) (A0019) (2개) (10000원)]",38000,2026-05-09 22:33:07,,IP-020538,성공,,1
2026-05-09 22:35:00,ORDER-335260,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-090140,후결제,"[켈리 (00238) (1개) (5000원)], [처음처럼 (00230) (1개) (5000원)]",10000,2026-05-09 22:35:00,,IP-020538,성공,,0
2026-05-09 22:36:15,ORDER-779928,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-883226,후결제,"[펩시 캔 355ml (00234) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동곱빼기(순한맛) (A0040) (1개) (10000원)]",17000,2026-05-09 22:36:16,,IP-020538,성공,,1
2026-05-09 22:40:37,ORDER-917954,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-539676,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",17000,2026-05-09 22:40:38,,IP-020538,성공,,1
2026-05-09 22:42:01,ORDER-269556,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-076778,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [테라 (00237) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",39000,2026-05-09 22:42:01,,IP-020538,성공,,0
2026-05-09 22:46:26,ORDER-203467,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-443040,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵탕(매운맛) (A0026) (1개) (22000원)]",27000,2026-05-09 22:46:26,,IP-020538,성공,,0
2026-05-09 22:47:24,ORDER-951877,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-260939,후결제,[얼음컵 (00400) (1개) (0원)],0,2026-05-09 22:47:24,,IP-020538,성공,,0
2026-05-09 22:47:27,ORDER-951877,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-403406,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 22:47:27,,IP-020538,성공,,0
2026-05-09 22:52:33,ORDER-754375,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-907294,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵탕(순한맛) (A0016) (1개) (22000원)]",27000,2026-05-09 22:52:33,,IP-020538,성공,,0
2026-05-09 22:58:12,ORDER-546431,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-747098,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 22:58:13,,IP-020538,성공,,1
2026-05-09 23:00:22,ORDER-269556,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-701393,후결제,[우동(중간맛) (A0018) (1개) (9000원)],9000,2026-05-09 23:00:22,,IP-020538,성공,,0
2026-05-09 23:09:33,ORDER-162513,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-448794,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (2개) (9000원)]",40000,2026-05-09 23:09:33,,IP-020538,성공,,0
2026-05-09 23:20:00,ORDER-141695,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-223079,후결제,"[새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(매운맛) (A0023) (1개) (9000원)]",31000,2026-05-09 23:20:01,,IP-020538,성공,,1
2026-05-09 23:20:48,ORDER-170833,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-819462,후결제,[물 (00396) (1개) (0원)],0,2026-05-09 23:20:48,,IP-020538,성공,,0
2026-05-09 23:22:08,ORDER-072091,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-133311,후결제,"[튀김만두 (A0037) (1개) (8500원)], [어묵우동(순한맛) (A0014) (1개) (10000원)], [우동(중간맛) (A0018) (3개) (9000원)]",45500,2026-05-09 23:22:09,,IP-020538,성공,,1
2026-05-09 23:23:20,ORDER-141695,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-944601,후결제,[맥반석 계란(3개) (00255) (1개) (2000원)],2000,2026-05-09 23:23:20,,IP-020538,성공,,0
2026-05-09 23:23:22,ORDER-072091,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-408877,후결제,"[테라 (00237) (1개) (5000원)], [진로이즈백 (00231) (1개) (5000원)]",10000,2026-05-09 23:23:22,,IP-020538,성공,,0
2026-05-09 23:31:42,ORDER-951877,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-056381,후결제,[물 (00396) (1개) (0원)],0,2026-05-09 23:31:43,,IP-020538,성공,,1
